"COUNTRY","YEAR","VACCINECODE","AGEGROUP","DOSES"
"DOM",2010,"DTPCV3","12_TO_23_MONTHS",NA
"DOM",2011,"DTPCV3","12_TO_23_MONTHS",NA
"DOM",2012,"DTPCV3","12_TO_23_MONTHS",NA
"DOM",2013,"DTPCV3","12_TO_23_MONTHS",NA
"DOM",2014,"DTPCV3","12_TO_23_MONTHS","4934"
"DOM",2015,"DTPCV3","12_TO_23_MONTHS",NA
"DOM",2016,"DTPCV3","12_TO_23_MONTHS",NA
"DOM",2006,"DTPCV3","12_TO_23_MONTHS",NA
"DOM",2007,"DTPCV3","12_TO_23_MONTHS",NA
"DOM",2008,"DTPCV3","12_TO_23_MONTHS",NA
"DOM",2009,"DTPCV3","12_TO_23_MONTHS",NA
"DOM",2010,"DTPCV3","12_TO_23_MONTHS",NA
"DOM",2011,"DTPCV3","12_TO_23_MONTHS",NA
"DOM",2012,"DTPCV3","12_TO_23_MONTHS",NA
"DOM",2013,"DTPCV3","12_TO_23_MONTHS",NA
"DOM",2014,"DTPCV3","12_TO_23_MONTHS",NA
"DOM",2015,"DTPCV3","12_TO_23_MONTHS",NA
"DOM",2016,"DTPCV3","12_TO_23_MONTHS",NA
"DOM",2006,"DTPCV3","12_TO_23_MONTHS",NA
"DOM",2007,"DTPCV3","12_TO_23_MONTHS",NA
"DOM",2008,"DTPCV3","12_TO_23_MONTHS",NA
"DOM",2009,"DTPCV3","12_TO_23_MONTHS",NA
"DOM",2010,"DTPCV3","12_TO_23_MONTHS",NA
"DOM",2011,"DTPCV3","12_TO_23_MONTHS",NA
"DOM",2012,"DTPCV3","12_TO_23_MONTHS",NA
"DOM",2013,"DTPCV3","12_TO_23_MONTHS","2595"
"DOM",2014,"DTPCV3","12_TO_23_MONTHS",NA
"DOM",2015,"DTPCV3","12_TO_23_MONTHS",NA
"DOM",2016,"DTPCV3","12_TO_23_MONTHS",NA
"DOM",2006,"DTPCV3","GTEQ_24_MONTHS",NA
"DOM",2007,"DTPCV3","GTEQ_24_MONTHS",NA
"DOM",2008,"DTPCV3","GTEQ_24_MONTHS",NA
"DOM",2009,"DTPCV3","GTEQ_24_MONTHS",NA
"DOM",2010,"DTPCV3","GTEQ_24_MONTHS",NA
"DOM",2011,"DTPCV3","GTEQ_24_MONTHS",NA
"DOM",2012,"DTPCV3","GTEQ_24_MONTHS",NA
"DOM",2013,"DTPCV3","GTEQ_24_MONTHS",NA
"DOM",2014,"DTPCV3","GTEQ_24_MONTHS","515"
"DOM",2015,"DTPCV3","GTEQ_24_MONTHS",NA
"DOM",2016,"DTPCV3","GTEQ_24_MONTHS",NA
"DOM",2006,"DTPCV3","GTEQ_24_MONTHS",NA
"DOM",2007,"DTPCV3","GTEQ_24_MONTHS",NA
"DOM",2008,"DTPCV3","GTEQ_24_MONTHS",NA
"DOM",2009,"DTPCV3","GTEQ_24_MONTHS",NA
"DOM",2010,"DTPCV3","GTEQ_24_MONTHS",NA
"DOM",2011,"DTPCV3","GTEQ_24_MONTHS",NA
"DOM",2012,"DTPCV3","GTEQ_24_MONTHS",NA
"DOM",2013,"DTPCV3","GTEQ_24_MONTHS",NA
"DOM",2014,"DTPCV3","GTEQ_24_MONTHS",NA
"DOM",2015,"DTPCV3","GTEQ_24_MONTHS",NA
"DOM",2016,"DTPCV3","GTEQ_24_MONTHS",NA
"DOM",2006,"DTPCV3","GTEQ_24_MONTHS",NA
"DOM",2007,"DTPCV3","GTEQ_24_MONTHS",NA
"DOM",2008,"DTPCV3","GTEQ_24_MONTHS",NA
"DOM",2009,"DTPCV3","GTEQ_24_MONTHS",NA
"DOM",2010,"DTPCV3","GTEQ_24_MONTHS",NA
"DOM",2011,"DTPCV3","GTEQ_24_MONTHS",NA
"DOM",2012,"DTPCV3","GTEQ_24_MONTHS",NA
"DOM",2013,"DTPCV3","GTEQ_24_MONTHS",NA
"DOM",2014,"DTPCV3","GTEQ_24_MONTHS",NA
"DOM",2015,"DTPCV3","GTEQ_24_MONTHS",NA
"DOM",2016,"DTPCV3","GTEQ_24_MONTHS",NA
"DOM",2006,"MCV1","NOT_COLLECTED",NA
"DOM",2007,"MCV1","NOT_COLLECTED","123177"
"DOM",2008,"MCV1","NOT_COLLECTED","196766"
"DOM",2009,"MCV1","NOT_COLLECTED","189180"
"DOM",2010,"MCV1","NOT_COLLECTED","186438"
"DOM",2011,"MCV1","NOT_COLLECTED","186081"
"DOM",2012,"MCV1","NOT_COLLECTED","183933.7"
"DOM",2013,"MCV1","NOT_COLLECTED","174836"
"DOM",2014,"MCV1","NOT_COLLECTED","170584"
"DOM",2015,"MCV1","NOT_COLLECTED","174607"
"DOM",2016,"MCV1","NOT_COLLECTED","165246"
"DOM",2006,"MCV1","GTEQ_24_MONTHS",NA
"DOM",2007,"MCV1","GTEQ_24_MONTHS",NA
"DOM",2008,"MCV1","GTEQ_24_MONTHS",NA
"DOM",2009,"MCV1","GTEQ_24_MONTHS",NA
"DOM",2010,"MCV1","GTEQ_24_MONTHS",NA
"DOM",2011,"MCV1","GTEQ_24_MONTHS",NA
"DOM",2012,"MCV1","GTEQ_24_MONTHS",NA
"DOM",2013,"MCV1","GTEQ_24_MONTHS",NA
"DOM",2014,"MCV1","GTEQ_24_MONTHS","25746"
"DOM",2015,"MCV1","GTEQ_24_MONTHS",NA
"DOM",2016,"MCV1","GTEQ_24_MONTHS",NA
"HTI",2006,"DTPCV3","NOT_COLLECTED","141017"
"HTI",2007,"DTPCV3","NOT_COLLECTED","169418"
"HTI",2008,"DTPCV3","NOT_COLLECTED","152816"
"HTI",2009,"DTPCV3","NOT_COLLECTED","172874"
"HTI",2010,"DTPCV3","NOT_COLLECTED","182605"
"HTI",2011,"DTPCV3","NOT_COLLECTED","238876"
"HTI",2012,"DTPCV3","NOT_COLLECTED","230055"
"HTI",2013,"DTPCV3","NOT_COLLECTED","239066"
"HTI",2014,"DTPCV3","NOT_COLLECTED","183041"
"HTI",2015,"DTPCV3","NOT_COLLECTED","220390"
"HTI",2016,"DTPCV3","NOT_COLLECTED","210547"
"HTI",2006,"DTPCV3","NOT_COLLECTED","0"
"HTI",2007,"DTPCV3","NOT_COLLECTED","0"
"HTI",2008,"DTPCV3","NOT_COLLECTED",NA
"HTI",2009,"DTPCV3","NOT_COLLECTED",NA
"HTI",2010,"DTPCV3","NOT_COLLECTED","0"
"HTI",2011,"DTPCV3","NOT_COLLECTED",NA
"HTI",2012,"DTPCV3","NOT_COLLECTED","0"
"HTI",2013,"DTPCV3","NOT_COLLECTED",NA
"HTI",2014,"DTPCV3","NOT_COLLECTED",NA
"HTI",2015,"DTPCV3","NOT_COLLECTED",NA
"HTI",2016,"DTPCV3","NOT_COLLECTED",NA
"HTI",2006,"DTPCV3","NOT_COLLECTED","0"
"HTI",2007,"DTPCV3","NOT_COLLECTED","0"
"HTI",2008,"DTPCV3","NOT_COLLECTED",NA
"HTI",2009,"DTPCV3","NOT_COLLECTED",NA
"HTI",2010,"DTPCV3","NOT_COLLECTED","0"
"HTI",2011,"DTPCV3","NOT_COLLECTED",NA
"HTI",2012,"DTPCV3","NOT_COLLECTED","0"
"HTI",2013,"DTPCV3","NOT_COLLECTED","239066"
"HTI",2014,"DTPCV3","NOT_COLLECTED",NA
"HTI",2015,"DTPCV3","NOT_COLLECTED",NA
"HTI",2016,"DTPCV3","NOT_COLLECTED",NA
"HTI",2006,"DTPCV3","12_TO_23_MONTHS","0"
"HTI",2007,"DTPCV3","12_TO_23_MONTHS","0"
"HTI",2008,"DTPCV3","12_TO_23_MONTHS","0"
"HTI",2009,"DTPCV3","12_TO_23_MONTHS","80531"
"HTI",2010,"DTPCV3","12_TO_23_MONTHS","0"
"HTI",2011,"DTPCV3","12_TO_23_MONTHS",NA
"HTI",2012,"DTPCV3","12_TO_23_MONTHS","0"
"HTI",2013,"DTPCV3","12_TO_23_MONTHS",NA
"HTI",2014,"DTPCV3","12_TO_23_MONTHS","8253"
"HTI",2015,"DTPCV3","12_TO_23_MONTHS",NA
"HTI",2016,"DTPCV3","12_TO_23_MONTHS",NA
"HTI",2006,"DTPCV3","12_TO_23_MONTHS","0"
"HTI",2007,"DTPCV3","12_TO_23_MONTHS","0"
"HTI",2008,"DTPCV3","12_TO_23_MONTHS",NA
"HTI",2009,"DTPCV3","12_TO_23_MONTHS",NA
"HTI",2010,"DTPCV3","12_TO_23_MONTHS","0"
"HTI",2011,"DTPCV3","12_TO_23_MONTHS",NA
"HTI",2012,"DTPCV3","12_TO_23_MONTHS","0"
"HTI",2013,"DTPCV3","12_TO_23_MONTHS",NA
"HTI",2014,"DTPCV3","12_TO_23_MONTHS",NA
"HTI",2015,"DTPCV3","12_TO_23_MONTHS",NA
"HTI",2016,"DTPCV3","12_TO_23_MONTHS",NA
"HTI",2006,"DTPCV3","12_TO_23_MONTHS","0"
"HTI",2007,"DTPCV3","12_TO_23_MONTHS","0"
"HTI",2008,"DTPCV3","12_TO_23_MONTHS",NA
"HTI",2009,"DTPCV3","12_TO_23_MONTHS",NA
"HTI",2010,"DTPCV3","12_TO_23_MONTHS","0"
"HTI",2011,"DTPCV3","12_TO_23_MONTHS",NA
"HTI",2012,"DTPCV3","12_TO_23_MONTHS","0"
"HTI",2013,"DTPCV3","12_TO_23_MONTHS",NA
"HTI",2014,"DTPCV3","12_TO_23_MONTHS",NA
"HTI",2015,"DTPCV3","12_TO_23_MONTHS",NA
"HTI",2016,"DTPCV3","12_TO_23_MONTHS",NA
"HTI",2006,"DTPCV3","GTEQ_24_MONTHS","0"
"HTI",2007,"DTPCV3","GTEQ_24_MONTHS","0"
"HTI",2008,"DTPCV3","GTEQ_24_MONTHS","0"
"HTI",2009,"DTPCV3","GTEQ_24_MONTHS","0"
"HTI",2010,"DTPCV3","GTEQ_24_MONTHS","0"
"HTI",2011,"DTPCV3","GTEQ_24_MONTHS",NA
"HTI",2012,"DTPCV3","GTEQ_24_MONTHS","0"
"HTI",2013,"DTPCV3","GTEQ_24_MONTHS",NA
"HTI",2014,"DTPCV3","GTEQ_24_MONTHS",NA
"HTI",2015,"DTPCV3","GTEQ_24_MONTHS",NA
"HTI",2016,"DTPCV3","GTEQ_24_MONTHS",NA
"HTI",2006,"DTPCV3","GTEQ_24_MONTHS","0"
"HTI",2007,"DTPCV3","GTEQ_24_MONTHS","0"
"HTI",2008,"DTPCV3","GTEQ_24_MONTHS",NA
"HTI",2009,"DTPCV3","GTEQ_24_MONTHS",NA
"HTI",2010,"DTPCV3","GTEQ_24_MONTHS","0"
"HTI",2011,"DTPCV3","GTEQ_24_MONTHS",NA
"HTI",2012,"DTPCV3","GTEQ_24_MONTHS","0"
"HTI",2013,"DTPCV3","GTEQ_24_MONTHS",NA
"HTI",2014,"DTPCV3","GTEQ_24_MONTHS",NA
"HTI",2015,"DTPCV3","GTEQ_24_MONTHS",NA
"HTI",2016,"DTPCV3","GTEQ_24_MONTHS",NA
"HTI",2006,"DTPCV3","GTEQ_24_MONTHS","0"
"HTI",2007,"DTPCV3","GTEQ_24_MONTHS","0"
"HTI",2008,"DTPCV3","GTEQ_24_MONTHS",NA
"HTI",2009,"DTPCV3","GTEQ_24_MONTHS",NA
"HTI",2010,"DTPCV3","GTEQ_24_MONTHS","0"
"HTI",2011,"DTPCV3","GTEQ_24_MONTHS",NA
"HTI",2012,"DTPCV3","GTEQ_24_MONTHS","0"
"HTI",2013,"DTPCV3","GTEQ_24_MONTHS",NA
"HTI",2014,"DTPCV3","GTEQ_24_MONTHS",NA
"HTI",2015,"DTPCV3","GTEQ_24_MONTHS",NA
"HTI",2016,"DTPCV3","GTEQ_24_MONTHS",NA
"HTI",2006,"MCV1","NOT_COLLECTED",NA
"HTI",2007,"MCV1","NOT_COLLECTED","134434"
"HTI",2008,"MCV1","NOT_COLLECTED",NA
"HTI",2009,"MCV1","NOT_COLLECTED","43127"
"HTI",2010,"MCV1","NOT_COLLECTED","119558"
"HTI",2011,"MCV1","NOT_COLLECTED","0"
"HTI",2012,"MCV1","NOT_COLLECTED","187744"
"HTI",2013,"MCV1","NOT_COLLECTED","225359"
"HTI",2014,"MCV1","NOT_COLLECTED","193559"
"HTI",2015,"MCV1","NOT_COLLECTED","197100"
"HTI",2016,"MCV1","NOT_COLLECTED","227304"
"HTI",2006,"MCV1","GTEQ_24_MONTHS","0"
"HTI",2007,"MCV1","GTEQ_24_MONTHS","0"
"HTI",2008,"MCV1","GTEQ_24_MONTHS",NA
"HTI",2009,"MCV1","GTEQ_24_MONTHS","109197"
"HTI",2010,"MCV1","GTEQ_24_MONTHS",NA
"HTI",2011,"MCV1","GTEQ_24_MONTHS",NA
"HTI",2012,"MCV1","GTEQ_24_MONTHS","0"
"HTI",2013,"MCV1","GTEQ_24_MONTHS",NA
"HTI",2014,"MCV1","GTEQ_24_MONTHS","39806"
"HTI",2015,"MCV1","GTEQ_24_MONTHS",NA
"HTI",2016,"MCV1","GTEQ_24_MONTHS",NA
"MEX",2006,"DTPCV3","NOT_COLLECTED","0"
"MEX",2007,"DTPCV3","NOT_COLLECTED","0"
"MEX",2008,"DTPCV3","NOT_COLLECTED","0"
"MEX",2009,"DTPCV3","NOT_COLLECTED","0"
"MEX",2010,"DTPCV3","NOT_COLLECTED","1807960"
"MEX",2011,"DTPCV3","NOT_COLLECTED","0"
"MEX",2012,"DTPCV3","NOT_COLLECTED","1918679"
"MEX",2013,"DTPCV3","NOT_COLLECTED","1863055"
"MEX",2014,"DTPCV3","NOT_COLLECTED","1958798"
"MEX",2015,"DTPCV3","NOT_COLLECTED","1957096"
"MEX",2016,"DTPCV3","NOT_COLLECTED","2066634"
"MEX",2006,"DTPCV3","NOT_COLLECTED","0"
"MEX",2007,"DTPCV3","NOT_COLLECTED","0"
"MEX",2008,"DTPCV3","NOT_COLLECTED","0"
"MEX",2009,"DTPCV3","NOT_COLLECTED","0"
"MEX",2010,"DTPCV3","NOT_COLLECTED",NA
"MEX",2011,"DTPCV3","NOT_COLLECTED","1835494"
"MEX",2012,"DTPCV3","NOT_COLLECTED","0"
"MEX",2013,"DTPCV3","NOT_COLLECTED",NA
"MEX",2014,"DTPCV3","NOT_COLLECTED",NA
"MEX",2015,"DTPCV3","NOT_COLLECTED",NA
"MEX",2016,"DTPCV3","NOT_COLLECTED",NA
"MEX",2006,"DTPCV3","NOT_COLLECTED","1648946"
"MEX",2007,"DTPCV3","NOT_COLLECTED","1611212"
"MEX",2008,"DTPCV3","NOT_COLLECTED","1109010"
"MEX",2009,"DTPCV3","NOT_COLLECTED","1848391"
"MEX",2010,"DTPCV3","NOT_COLLECTED",NA
"MEX",2011,"DTPCV3","NOT_COLLECTED","0"
"MEX",2012,"DTPCV3","NOT_COLLECTED","0"
"MEX",2013,"DTPCV3","NOT_COLLECTED","1863055"
"MEX",2014,"DTPCV3","NOT_COLLECTED",NA
"MEX",2015,"DTPCV3","NOT_COLLECTED",NA
"MEX",2016,"DTPCV3","NOT_COLLECTED",NA
"MEX",2006,"DTPCV3","12_TO_23_MONTHS","0"
"MEX",2007,"DTPCV3","12_TO_23_MONTHS","0"
"MEX",2008,"DTPCV3","12_TO_23_MONTHS","0"
"MEX",2009,"DTPCV3","12_TO_23_MONTHS","0"
"MEX",2010,"DTPCV3","12_TO_23_MONTHS","0"
"MEX",2011,"DTPCV3","12_TO_23_MONTHS","0"
"MEX",2012,"DTPCV3","12_TO_23_MONTHS","0"
"MEX",2013,"DTPCV3","12_TO_23_MONTHS",NA
"MEX",2014,"DTPCV3","12_TO_23_MONTHS",NA
"MEX",2015,"DTPCV3","12_TO_23_MONTHS",NA
"MEX",2016,"DTPCV3","12_TO_23_MONTHS",NA
"MEX",2006,"DTPCV3","12_TO_23_MONTHS","0"
"MEX",2007,"DTPCV3","12_TO_23_MONTHS","0"
"MEX",2008,"DTPCV3","12_TO_23_MONTHS","0"
"MEX",2009,"DTPCV3","12_TO_23_MONTHS","0"
"MEX",2010,"DTPCV3","12_TO_23_MONTHS",NA
"MEX",2011,"DTPCV3","12_TO_23_MONTHS","0"
"MEX",2012,"DTPCV3","12_TO_23_MONTHS","0"
"MEX",2013,"DTPCV3","12_TO_23_MONTHS",NA
"MEX",2014,"DTPCV3","12_TO_23_MONTHS",NA
"MEX",2015,"DTPCV3","12_TO_23_MONTHS",NA
"MEX",2016,"DTPCV3","12_TO_23_MONTHS",NA
"MEX",2006,"DTPCV3","12_TO_23_MONTHS","0"
"MEX",2007,"DTPCV3","12_TO_23_MONTHS","0"
"MEX",2008,"DTPCV3","12_TO_23_MONTHS","0"
"MEX",2009,"DTPCV3","12_TO_23_MONTHS","0"
"MEX",2010,"DTPCV3","12_TO_23_MONTHS",NA
"MEX",2011,"DTPCV3","12_TO_23_MONTHS","0"
"MEX",2012,"DTPCV3","12_TO_23_MONTHS","0"
"MEX",2013,"DTPCV3","12_TO_23_MONTHS",NA
"MEX",2014,"DTPCV3","12_TO_23_MONTHS",NA
"MEX",2015,"DTPCV3","12_TO_23_MONTHS",NA
"MEX",2016,"DTPCV3","12_TO_23_MONTHS",NA
"MEX",2006,"DTPCV3","GTEQ_24_MONTHS","0"
"MEX",2007,"DTPCV3","GTEQ_24_MONTHS","0"
"MEX",2008,"DTPCV3","GTEQ_24_MONTHS","0"
"MEX",2009,"DTPCV3","GTEQ_24_MONTHS","0"
"MEX",2010,"DTPCV3","GTEQ_24_MONTHS","0"
"MEX",2011,"DTPCV3","GTEQ_24_MONTHS","0"
"MEX",2012,"DTPCV3","GTEQ_24_MONTHS","0"
"MEX",2013,"DTPCV3","GTEQ_24_MONTHS",NA
"MEX",2014,"DTPCV3","GTEQ_24_MONTHS",NA
"MEX",2015,"DTPCV3","GTEQ_24_MONTHS","226128"
"MEX",2016,"DTPCV3","GTEQ_24_MONTHS",NA
"MEX",2006,"DTPCV3","GTEQ_24_MONTHS","0"
"MEX",2007,"DTPCV3","GTEQ_24_MONTHS","0"
"MEX",2008,"DTPCV3","GTEQ_24_MONTHS","0"
"MEX",2009,"DTPCV3","GTEQ_24_MONTHS","0"
"MEX",2010,"DTPCV3","GTEQ_24_MONTHS",NA
"MEX",2011,"DTPCV3","GTEQ_24_MONTHS","0"
"MEX",2012,"DTPCV3","GTEQ_24_MONTHS","0"
"MEX",2013,"DTPCV3","GTEQ_24_MONTHS",NA
"MEX",2014,"DTPCV3","GTEQ_24_MONTHS",NA
"MEX",2015,"DTPCV3","GTEQ_24_MONTHS",NA
"MEX",2016,"DTPCV3","GTEQ_24_MONTHS",NA
"MEX",2006,"DTPCV3","GTEQ_24_MONTHS","0"
"MEX",2007,"DTPCV3","GTEQ_24_MONTHS","94888"
"MEX",2008,"DTPCV3","GTEQ_24_MONTHS","0"
"MEX",2009,"DTPCV3","GTEQ_24_MONTHS","0"
"MEX",2010,"DTPCV3","GTEQ_24_MONTHS",NA
"MEX",2011,"DTPCV3","GTEQ_24_MONTHS","0"
"MEX",2012,"DTPCV3","GTEQ_24_MONTHS","0"
"MEX",2013,"DTPCV3","GTEQ_24_MONTHS",NA
"MEX",2014,"DTPCV3","GTEQ_24_MONTHS",NA
"MEX",2015,"DTPCV3","GTEQ_24_MONTHS",NA
"MEX",2016,"DTPCV3","GTEQ_24_MONTHS",NA
"MEX",2006,"MCV1","NOT_COLLECTED",NA
"MEX",2007,"MCV1","NOT_COLLECTED","1588434"
"MEX",2008,"MCV1","NOT_COLLECTED","1612241"
"MEX",2009,"MCV1","NOT_COLLECTED","1857344"
"MEX",2010,"MCV1","NOT_COLLECTED","1804362"
"MEX",2011,"MCV1","NOT_COLLECTED","1837305"
"MEX",2012,"MCV1","NOT_COLLECTED","1914471"
"MEX",2013,"MCV1","NOT_COLLECTED","1961185"
"MEX",2014,"MCV1","NOT_COLLECTED",NA
"MEX",2015,"MCV1","NOT_COLLECTED","2230281"
"MEX",2016,"MCV1","NOT_COLLECTED","2141839"
"MEX",2006,"MCV1","GTEQ_24_MONTHS","0"
"MEX",2007,"MCV1","GTEQ_24_MONTHS","1461062"
"MEX",2008,"MCV1","GTEQ_24_MONTHS","0"
"MEX",2009,"MCV1","GTEQ_24_MONTHS","0"
"MEX",2010,"MCV1","GTEQ_24_MONTHS","0"
"MEX",2011,"MCV1","GTEQ_24_MONTHS","0"
"MEX",2012,"MCV1","GTEQ_24_MONTHS","0"
"MEX",2013,"MCV1","GTEQ_24_MONTHS",NA
"MEX",2014,"MCV1","GTEQ_24_MONTHS",NA
"MEX",2015,"MCV1","GTEQ_24_MONTHS","100285"
"MEX",2016,"MCV1","GTEQ_24_MONTHS",NA
"ARG",2006,"DTPCV3","NOT_COLLECTED",NA
"ARG",2007,"DTPCV3","NOT_COLLECTED",NA
"ARG",2008,"DTPCV3","NOT_COLLECTED",NA
"ARG",2009,"DTPCV3","NOT_COLLECTED",NA
"ARG",2010,"DTPCV3","NOT_COLLECTED",NA
"ARG",2011,"DTPCV3","NOT_COLLECTED","0"
"ARG",2012,"DTPCV3","NOT_COLLECTED",NA
"ARG",2013,"DTPCV3","NOT_COLLECTED","686092"
"ARG",2014,"DTPCV3","NOT_COLLECTED","693206"
"ARG",2015,"DTPCV3","NOT_COLLECTED","704782"
"ARG",2016,"DTPCV3","NOT_COLLECTED","684223"
"ARG",2006,"DTPCV3","NOT_COLLECTED","653209"
"ARG",2007,"DTPCV3","NOT_COLLECTED","639330"
"ARG",2008,"DTPCV3","NOT_COLLECTED","645859"
"ARG",2009,"DTPCV3","NOT_COLLECTED",NA
"ARG",2010,"DTPCV3","NOT_COLLECTED",NA
"ARG",2011,"DTPCV3","NOT_COLLECTED","0"
"ARG",2012,"DTPCV3","NOT_COLLECTED",NA
"ARG",2013,"DTPCV3","NOT_COLLECTED",NA
"ARG",2014,"DTPCV3","NOT_COLLECTED",NA
"ARG",2015,"DTPCV3","NOT_COLLECTED",NA
"ARG",2016,"DTPCV3","NOT_COLLECTED",NA
"ARG",2006,"DTPCV3","NOT_COLLECTED",NA
"ARG",2007,"DTPCV3","NOT_COLLECTED",NA
"ARG",2008,"DTPCV3","NOT_COLLECTED",NA
"ARG",2009,"DTPCV3","NOT_COLLECTED","685400"
"ARG",2010,"DTPCV3","NOT_COLLECTED","692528"
"ARG",2011,"DTPCV3","NOT_COLLECTED","678266"
"ARG",2012,"DTPCV3","NOT_COLLECTED","637397"
"ARG",2013,"DTPCV3","NOT_COLLECTED","686092"
"ARG",2014,"DTPCV3","NOT_COLLECTED",NA
"ARG",2015,"DTPCV3","NOT_COLLECTED",NA
"ARG",2016,"DTPCV3","NOT_COLLECTED",NA
"ARG",2006,"DTPCV3","12_TO_23_MONTHS",NA
"ARG",2007,"DTPCV3","12_TO_23_MONTHS",NA
"ARG",2008,"DTPCV3","12_TO_23_MONTHS",NA
"ARG",2009,"DTPCV3","12_TO_23_MONTHS",NA
"ARG",2010,"DTPCV3","12_TO_23_MONTHS",NA
"ARG",2011,"DTPCV3","12_TO_23_MONTHS","0"
"ARG",2012,"DTPCV3","12_TO_23_MONTHS",NA
"ARG",2013,"DTPCV3","12_TO_23_MONTHS",NA
"ARG",2014,"DTPCV3","12_TO_23_MONTHS",NA
"ARG",2015,"DTPCV3","12_TO_23_MONTHS",NA
"ARG",2016,"DTPCV3","12_TO_23_MONTHS","0"
"ARG",2006,"DTPCV3","12_TO_23_MONTHS",NA
"ARG",2007,"DTPCV3","12_TO_23_MONTHS",NA
"ARG",2008,"DTPCV3","12_TO_23_MONTHS",NA
"ARG",2009,"DTPCV3","12_TO_23_MONTHS",NA
"ARG",2010,"DTPCV3","12_TO_23_MONTHS",NA
"ARG",2011,"DTPCV3","12_TO_23_MONTHS","0"
"ARG",2012,"DTPCV3","12_TO_23_MONTHS",NA
"ARG",2013,"DTPCV3","12_TO_23_MONTHS",NA
"ARG",2014,"DTPCV3","12_TO_23_MONTHS",NA
"ARG",2015,"DTPCV3","12_TO_23_MONTHS",NA
"ARG",2016,"DTPCV3","12_TO_23_MONTHS",NA
"ARG",2006,"DTPCV3","12_TO_23_MONTHS",NA
"ARG",2007,"DTPCV3","12_TO_23_MONTHS",NA
"ARG",2008,"DTPCV3","12_TO_23_MONTHS",NA
"ARG",2009,"DTPCV3","12_TO_23_MONTHS",NA
"ARG",2010,"DTPCV3","12_TO_23_MONTHS",NA
"ARG",2011,"DTPCV3","12_TO_23_MONTHS","0"
"ARG",2012,"DTPCV3","12_TO_23_MONTHS",NA
"ARG",2013,"DTPCV3","12_TO_23_MONTHS",NA
"ARG",2014,"DTPCV3","12_TO_23_MONTHS",NA
"ARG",2015,"DTPCV3","12_TO_23_MONTHS",NA
"ARG",2016,"DTPCV3","12_TO_23_MONTHS",NA
"ARG",2006,"DTPCV3","GTEQ_24_MONTHS",NA
"ARG",2007,"DTPCV3","GTEQ_24_MONTHS",NA
"ARG",2008,"DTPCV3","GTEQ_24_MONTHS",NA
"ARG",2009,"DTPCV3","GTEQ_24_MONTHS",NA
"ARG",2010,"DTPCV3","GTEQ_24_MONTHS",NA
"ARG",2011,"DTPCV3","GTEQ_24_MONTHS","0"
"ARG",2012,"DTPCV3","GTEQ_24_MONTHS",NA
"ARG",2013,"DTPCV3","GTEQ_24_MONTHS",NA
"ARG",2014,"DTPCV3","GTEQ_24_MONTHS",NA
"ARG",2015,"DTPCV3","GTEQ_24_MONTHS",NA
"ARG",2016,"DTPCV3","GTEQ_24_MONTHS","0"
"ARG",2006,"DTPCV3","GTEQ_24_MONTHS",NA
"ARG",2007,"DTPCV3","GTEQ_24_MONTHS",NA
"ARG",2008,"DTPCV3","GTEQ_24_MONTHS","528631.981"
"ARG",2009,"DTPCV3","GTEQ_24_MONTHS",NA
"ARG",2010,"DTPCV3","GTEQ_24_MONTHS",NA
"ARG",2011,"DTPCV3","GTEQ_24_MONTHS","0"
"ARG",2012,"DTPCV3","GTEQ_24_MONTHS",NA
"ARG",2013,"DTPCV3","GTEQ_24_MONTHS",NA
"ARG",2014,"DTPCV3","GTEQ_24_MONTHS",NA
"ARG",2015,"DTPCV3","GTEQ_24_MONTHS",NA
"ARG",2016,"DTPCV3","GTEQ_24_MONTHS",NA
"ARG",2006,"DTPCV3","GTEQ_24_MONTHS",NA
"ARG",2007,"DTPCV3","GTEQ_24_MONTHS",NA
"ARG",2008,"DTPCV3","GTEQ_24_MONTHS",NA
"ARG",2009,"DTPCV3","GTEQ_24_MONTHS",NA
"ARG",2010,"DTPCV3","GTEQ_24_MONTHS",NA
"ARG",2011,"DTPCV3","GTEQ_24_MONTHS","0"
"ARG",2012,"DTPCV3","GTEQ_24_MONTHS",NA
"ARG",2013,"DTPCV3","GTEQ_24_MONTHS",NA
"ARG",2014,"DTPCV3","GTEQ_24_MONTHS",NA
"ARG",2015,"DTPCV3","GTEQ_24_MONTHS",NA
"ARG",2016,"DTPCV3","GTEQ_24_MONTHS",NA
"ARG",2006,"MCV1","NOT_COLLECTED",NA
"ARG",2007,"MCV1","NOT_COLLECTED","655132"
"ARG",2008,"MCV1","NOT_COLLECTED","681336"
"ARG",2009,"MCV1","NOT_COLLECTED","716346"
"ARG",2010,"MCV1","NOT_COLLECTED","730401"
"ARG",2011,"MCV1","NOT_COLLECTED","690991"
"ARG",2012,"MCV1","NOT_COLLECTED","689185"
"ARG",2013,"MCV1","NOT_COLLECTED","674607"
"ARG",2014,"MCV1","NOT_COLLECTED","690886"
"ARG",2015,"MCV1","NOT_COLLECTED","666327"
"ARG",2016,"MCV1","NOT_COLLECTED","671837"
"ARG",2006,"MCV1","GTEQ_24_MONTHS",NA
"ARG",2007,"MCV1","GTEQ_24_MONTHS",NA
"ARG",2008,"MCV1","GTEQ_24_MONTHS","208525"
"ARG",2009,"MCV1","GTEQ_24_MONTHS",NA
"ARG",2010,"MCV1","GTEQ_24_MONTHS",NA
